Title,Title_link,Thumbnail,car-details,payment-total
Chevrolet Aveo LT,https://www.kavak.com/chevrolet-aveo-lt-2020-compra-de-autos-116654,https://images.kavak.services/images/116654/aveo-chevrolet-lt-2020-exterior-frontsidepilotnear-16309946985935.jpg?d=540x310,"2020 • 11,000 km • Ciudad de México","$214,999"
Jeep Grand Cherokee Limited Lujo HEMI,https://www.kavak.com/jeep-grand-cherokee-limited-lujo-hemi-2015-compra-de-autos-116649,https://images.kavak.services/images/116649/EXTERIOR-frontSidePilotNear-16311184019091.jpg?d=540x310,"2015 • 51,000 km • Ciudad de México","$432,999"
Mazda 3 i touring TA,https://www.kavak.com/mazda-mazda-3-i-touring-ta-2016-compra-de-autos-116648,https://images.kavak.services/images/116648/EXTERIOR-frontSidePilotNear-16310522178081.jpg?d=540x310,"2016 • 97,900 km • Ciudad de México","$241,999"
Volkswagen Vento Starline,https://www.kavak.com/volkswagen-vento-starline-2018-compra-de-autos-116647,https://images.kavak.services/images/116647/EXTERIOR-frontSidePilotNear-16315989546445.jpg?d=540x310,"2018 • 51,490 km • Ciudad de México","$179,999"
Mazda 3 S,https://www.kavak.com/mazda-mazda-3-s-2015-compra-de-autos-116646,https://images.kavak.services/images/116646/EXTERIOR-frontSidePilotNear-16328448933050.jpg?d=540x310,"2015 • 102,650 km • Guadalajara","$228,999"
Seat Ibiza Style Connect 1.6l,https://www.kavak.com/seat-ibiza-style-connect-16l-2016-compra-de-autos-44400,https://images.kavak.services/images/44400/seat-ibiza-style-connect-1.6l2016-frontal-lateral-piloto-lejana-1619471045159.jpg?d=540x310,"2016 • 110,105 km • Ciudad de México","$214,999"
Chevrolet Malibu LT,https://www.kavak.com/chevrolet-malibu-lt-2017-compra-de-autos-116639,https://images.kavak.services/images/116639/malibu-chevrolet-lt-2017-exterior-frontsidepilotnear-16312239614384.jpg?d=540x310,"2017 • 108,470 km • Puebla","$276,999"
Mazda CX-5 Signature,https://www.kavak.com/mazda-cx-5-signature-2019-compra-de-autos-116638,https://images.kavak.services/images/116638/cx-5-mazda-signature-2019-exterior-frontsidepilotnear-16313775367359.jpg?d=540x310,"2019 • 44,000 km • Guadalajara","$509,999"
Dodge Journey SXT,https://www.kavak.com/dodge-journey-sxt-2016-compra-de-autos-116636,,"2016 • 109,800 km • Guadalajara","$266,999"
Seat Ateca Xcellence,https://www.kavak.com/seat-ateca-xcellence-2017-compra-de-autos-116630,,"2017 • 46,500 km • Ciudad de México","$395,999"
Mitsubishi ASX ES,https://www.kavak.com/mitsubishi-asx-es-2015-compra-de-autos-116628,,"2015 • 90,000 km • Ciudad de México","$227,999"
Kia Soul LX,https://www.kavak.com/kia-soul-lx-2017-compra-de-autos-116625,,"2017 • 25,610 km • Puebla","$242,999"
Mazda CX-5 S Grand Touring,https://www.kavak.com/mazda-cx-5-s-grand-touring-2016-compra-de-autos-116616,,"2016 • 108,860 km • Ciudad de México","$317,999"
Nissan Versa Sense,https://www.kavak.com/nissan-versa-sense-2018-compra-de-autos-116614,,"2018 • 40,000 km • Ciudad de México","$188,999"
Jeep Compass Limited,https://www.kavak.com/jeep-compass-limited-2015-compra-de-autos-116612,,"2015 • 93,000 km • Puebla","$261,999"
Ford Figo Impulse,https://www.kavak.com/ford-figo-impulse-2017-compra-de-autos-116608,,"2017 • 100,150 km • Puebla","$168,999"
Mercedes Benz Clase CLA Coupe CLA200 CGI Sport,https://www.kavak.com/mercedes-benz-clase-cla-coupe-cla200-cgi-sport-2017-compra-de-autos-44453,,"2017 • 51,000 km • Ciudad de México","$395,999"
Kia Sportage EX Pack (Línea anterior),https://www.kavak.com/kia-sportage-ex-pack-linea-anterior-2016-compra-de-autos-44461,,"2016 • 100,000 km • Ciudad de México","$295,999"
Jeep Grand Cherokee Limited,https://www.kavak.com/jeep-grand-cherokee-limited-2015-compra-de-autos-44483,,"2015 • 82,500 km • Ciudad de México","$382,999"
Audi A1 Sportback Hatch Back Urban,https://www.kavak.com/audi-a1-sportback-hatch-back-urban-2018-compra-de-autos-116595,,"2018 • 45,000 km • Ciudad de México","$325,999"
Volkswagen Jetta A6 Live,https://www.kavak.com/volkswagen-jetta-a6-live-2016-compra-de-autos-116591,,"2016 • 95,800 km • Ciudad de México","$187,999"
Nissan Kicks Fan Edition,https://www.kavak.com/nissan-kicks-fan-edition-2018-compra-de-autos-116588,,"2018 • 24,300 km • Ciudad de México","$312,999"
Bmw Serie 3 320i Sport Line,https://www.kavak.com/bmw-serie-3-320i-sport-line-2017-compra-de-autos-44716,,"2017 • 64,000 km • Ciudad de México","$372,999"
Mini Cooper Pepper,https://www.kavak.com/mini-mini-cooper-pepper-2021-compra-de-autos-116574,,"2021 • 4,000 km • Ciudad de México","$550,999"
Fiat Mobi Hatch Back Way,https://www.kavak.com/fiat-mobi-hatch-back-way-2018-compra-de-autos-116570,,"2018 • 50,800 km • Ciudad de México","$162,999"
Mazda 2 I Touring,https://www.kavak.com/mazda-mazda-2-i-touring-2019-compra-de-autos-116569,,"2019 • 34,440 km • Puebla","$271,999"
Honda Pilot Touring,https://www.kavak.com/honda-pilot-touring-2014-compra-de-autos-44751,,"2014 • 109,740 km • Ciudad de México","$290,999"
Kia Sportage SXL,https://www.kavak.com/kia-sportage-sxl-2017-compra-de-autos-116566,,"2017 • 56,830 km • Ciudad de México","$380,999"
Nissan X Trail Sense,https://www.kavak.com/nissan-x-trail-sense-2018-compra-de-autos-116564,,"2018 • 60,490 km • Ciudad de México","$337,999"
Seat Ibiza Style,https://www.kavak.com/seat-ibiza-style-2018-compra-de-autos-116561,,"2018 • 34,290 km • Puebla","$251,999"
Audi A6 S Line 3.0T,https://www.kavak.com/audi-a6-s-line-30t-2018-compra-de-autos-44771,,"2018 • 18,135 km • Ciudad de México","$734,999"
Volkswagen Up Hatch Back Connect up,https://www.kavak.com/volkswagen-up-hatch-back-connect-up-2018-compra-de-autos-44830,,"2018 • 41,280 km • Ciudad de México","$184,999"
Honda CR-V I Style,https://www.kavak.com/honda-cr-v-i-style-2016-compra-de-autos-116554,,"2016 • 36,300 km • Ciudad de México","$348,999"
Volkswagen Gol Trendline,https://www.kavak.com/volkswagen-gol-trendline-2018-compra-de-autos-116550,,"2018 • 50,400 km • Ciudad de México","$177,999"
Bmw X1 20i X Line,https://www.kavak.com/bmw-x1-20i-x-line-2017-compra-de-autos-116549,,"2017 • 91,500 km • Ciudad de México","$423,999"
Mazda 3 i touring,https://www.kavak.com/mazda-mazda-3-i-touring-2015-compra-de-autos-44835,https://images.kavak.services/images/44835/mazda-3-i-touring2015-frontal-lateral-piloto-lejana-1619401824464.jpg?d=540x310,"2015 • 86,500 km • Ciudad de México","$209,999"
Nissan X Trail Exclusive,https://www.kavak.com/nissan-x-trail-exclusive-2017-compra-de-autos-116544,https://images.kavak.services/images/116544/EXTERIOR-frontSidePilotNear-16309927732639.jpg?d=540x310,"2017 • 68,080 km • Ciudad de México","$337,999"
Bmw Serie 3 328i Luxury Modern Line,https://www.kavak.com/bmw-serie-3-328i-luxury-modern-line-2015-compra-de-autos-116543,https://images.kavak.services/images/116543/EXTERIOR-frontSidePilotNear-16309989379161.jpg?d=540x310,"2015 • 86,200 km • Ciudad de México","$326,999"
Seat Leon FR 1.4T,https://www.kavak.com/seat-leon-fr-14t-2018-compra-de-autos-44969,https://images.kavak.services/images/44969/seat-leon-fr-1.4t2018-frontal-lateral-piloto-cercana-1620531941048.jpg?d=540x310,"2018 • 46,500 km • Ciudad de México","$350,999"
Suzuki Swift Hatch Back GLS,https://www.kavak.com/suzuki-swift-hatch-back-gls-2017-compra-de-autos-45112,https://images.kavak.services/images/45112/suzuki-swift-hatch-back-gls2017-frontal-lateral-piloto-cercana-1620538082526.jpg?d=540x310,"2017 • 19,000 km • Ciudad de México","$229,999"
Chevrolet Trax LT (Cambio de línea),https://www.kavak.com/chevrolet-trax-lt-cambio-de-linea-2017-compra-de-autos-116530,https://images.kavak.services/images/116530/EXTERIOR-frontSidePilotNear-16324357122934.jpg?d=540x310,"2017 • 50,100 km • Guadalajara","$256,999"
Honda City LX,https://www.kavak.com/honda-city-lx-2019-compra-de-autos-116528,https://images.kavak.services/images/116528/EXTERIOR-frontSidePilotNear-16309853536528.jpg?d=540x310,"2019 • 33,950 km • Ciudad de México","$249,999"
Bmw Serie 4 420i  Coupé,https://www.kavak.com/bmw-serie-4-420i-coupe-2016-compra-de-autos-116527,https://images.kavak.services/images/116527/EXTERIOR-frontSidePilotNear-16340781821166.jpg?d=540x310,"2016 • 87,390 km • Puebla","$377,999"
Chevrolet Spark Hatch Back LT (Línea anterior),https://www.kavak.com/chevrolet-spark-hatch-back-lt-linea-anterior-2018-compra-de-autos-116525,https://images.kavak.services/images/116525/EXTERIOR-frontSidePilotNear-16330302272063.jpg?d=540x310,"2018 • 65,000 km • Guadalajara","$167,999"
Mini Cooper Chili,https://www.kavak.com/mini-mini-cooper-chili-2019-compra-de-autos-116511,,"2019 • 15,960 km • Ciudad de México","$415,999"
Audi A1 Hatch Back Cool,https://www.kavak.com/audi-a1-hatch-back-cool-2018-compra-de-autos-116510,,"2018 • 44,460 km • Ciudad de México","$328,999"
Volkswagen Jetta A6 2.0l,https://www.kavak.com/volkswagen-jetta-a6-20l-2016-compra-de-autos-116494,,"2016 • 67,830 km • Ciudad de México","$201,999"
Mazda 3 HB I Touring,https://www.kavak.com/mazda-mazda-3-hb-i-touring-2017-compra-de-autos-45206,,"2017 • 56,160 km • Ciudad de México","$261,999"
Mazda 2 i Touring,https://www.kavak.com/mazda-mazda-2-i-touring-2020-compra-de-autos-116486,,"2020 • 29,900 km • Ciudad de México","$274,999"
Volvo XC60 Momentum RD T5,https://www.kavak.com/volvo-xc60-momentum-rd-t5-2015-compra-de-autos-116482,,"2015 • 69,000 km • Ciudad de México","$279,999"
Volkswagen Passat V6 3.6l,https://www.kavak.com/volkswagen-passat-v6-36l-2015-compra-de-autos-116472,,"2015 • 91,850 km • Ciudad de México","$227,999"
Mazda CX-3 I Sport,https://www.kavak.com/mazda-cx-3-i-sport-2017-compra-de-autos-116462,,"2017 • 75,100 km • Guadalajara","$284,999"
Audi A4 S Line,https://www.kavak.com/audi-a4-s-line-2018-compra-de-autos-116461,,"2018 • 64,000 km • Ciudad de México","$482,999"
Mazda 3 i touring,https://www.kavak.com/mazda-mazda-3-i-touring-2015-compra-de-autos-116447,,"2015 • 84,900 km • Ciudad de México","$209,999"
Seat Arona Style,https://www.kavak.com/seat-arona-style-2018-compra-de-autos-116446,,"2018 • 44,780 km • Ciudad de México","$339,999"
Buick Enclave Premium,https://www.kavak.com/buick-enclave-premium-2016-compra-de-autos-45249,,"2016 • 91,750 km • Ciudad de México","$405,999"
Mercedes Benz Clase Gla GLA 250 CGI Sport,https://www.kavak.com/mercedes-benz-clase-gla-gla-250-cgi-sport-2017-compra-de-autos-116433,,"2017 • 54,800 km • Ciudad de México","$503,999"
Chevrolet Cruze LT Turbo  (Línea anterior),https://www.kavak.com/chevrolet-cruze-lt-turbo-linea-anterior-2016-compra-de-autos-45470,,"2016 • 78,500 km • Ciudad de México","$197,999"
Audi A5 Sportback S Line,https://www.kavak.com/audi-a5-sportback-s-line-2016-compra-de-autos-116421,,"2016 • 53,600 km • Guadalajara","$503,999"
Volkswagen Vento Comfortline,https://www.kavak.com/volkswagen-vento-comfortline-2018-compra-de-autos-116419,,"2018 • 80,180 km • Puebla","$198,999"
Hyundai Tucson GLS Premium,https://www.kavak.com/hyundai-tucson-gls-premium-2017-compra-de-autos-116417,,"2017 • 92,570 km • Puebla","$322,999"
Toyota C-Hr Base,https://www.kavak.com/toyota-c-hr-base-2018-compra-de-autos-116415,,"2018 • 61,900 km • Ciudad de México","$363,999"
Toyota Sienna XLE,https://www.kavak.com/toyota-sienna-xle-2012-compra-de-autos-116413,,"2012 • 80,280 km • Ciudad de México","$244,999"
Mazda 6 i Grand Touring,https://www.kavak.com/mazda-mazda-6-i-grand-touring-2016-compra-de-autos-116412,,"2016 • 77,200 km • Guadalajara","$262,999"
Dodge Journey Sport,https://www.kavak.com/dodge-journey-sport-2017-compra-de-autos-116411,,"2017 • 56,710 km • Ciudad de México","$342,999"
Smart Forfour Passion,https://www.kavak.com/smart-smart-forfour-passion-2017-compra-de-autos-45712,,"2017 • 51,500 km • Ciudad de México","$254,999"
Seat Leon Cupra 2.0T,https://www.kavak.com/seat-leon-cupra-20t-2016-compra-de-autos-116405,,"2016 • 111,000 km • Guadalajara","$342,999"
Seat Ibiza Style Connect,https://www.kavak.com/seat-ibiza-style-connect-2017-compra-de-autos-116404,,"2017 • 67,370 km • Puebla","$214,999"
Volkswagen Polo Hatch Back Polo,https://www.kavak.com/volkswagen-polo-hatch-back-polo-2019-compra-de-autos-116402,,"2019 • 35,570 km • Puebla","$237,999"
Mini Cooper Chili,https://www.kavak.com/mini-mini-cooper-chili-2018-compra-de-autos-46280,,"2018 • 58,000 km • Ciudad de México","$355,999"
Bmw Serie 1 Hatch Back 120i Business,https://www.kavak.com/bmw-serie-1-hatch-back-120i-business-2016-compra-de-autos-46319,,"2016 • 72,500 km • Ciudad de México","$299,999"
Toyota Sienna XLE,https://www.kavak.com/toyota-sienna-xle-2013-compra-de-autos-116397,https://images.kavak.services/images/116397/EXTERIOR-frontSidePilotNear-16313912293244.jpg?d=540x310,"2013 • 103,200 km • Ciudad de México","$277,999"
Nissan X Trail Advance,https://www.kavak.com/nissan-x-trail-advance-2014-compra-de-autos-116396,https://images.kavak.services/images/116396/EXTERIOR-frontSidePilotNear-16308654925962.jpg?d=540x310,"2014 • 91,143 km • Ciudad de México","$233,999"
Honda CR-V I Style,https://www.kavak.com/honda-cr-v-i-style-2016-compra-de-autos-116395,https://images.kavak.services/images/116395/EXTERIOR-frontSidePilotNear-16316609971506.jpg?d=540x310,"2016 • 73,270 km • Puebla","$348,999"
Nissan Kicks Advance,https://www.kavak.com/nissan-kicks-advance-2017-compra-de-autos-46392,https://images.kavak.services/images/46392/nissan-kicks-advance2017-frontal-lateral-piloto-cercana-1620749916230.jpg?d=540x310,"2017 • 47,230 km • Ciudad de México","$269,999"
Chevrolet Camaro LT,https://www.kavak.com/chevrolet-camaro-lt-2016-compra-de-autos-116382,https://images.kavak.services/images/116382/camaro-chevrolet-lt-2016-exterior-frontsidepilotnear-16312070508504.jpg?d=540x310,"2016 • 16,000 km • Puebla","$417,999"
Mazda 2 Hatch Back i Touring,https://www.kavak.com/mazda-mazda-2-hatch-back-i-touring-2016-compra-de-autos-116381,https://images.kavak.services/images/116381/EXTERIOR-frontSidePilotNear-16340660885266.jpg?d=540x310,"2016 • 68,200 km • Guadalajara","$192,999"
Ford Explorer Limited,https://www.kavak.com/ford-explorer-limited-2015-compra-de-autos-116379,https://images.kavak.services/images/116379/EXTERIOR-frontSidePilotNear-16319824216085.jpg?d=540x310,"2015 • 100,790 km • Ciudad de México","$388,999"
Ford Explorer Platinum,https://www.kavak.com/ford-explorer-platinum-2018-compra-de-autos-116376,https://images.kavak.services/images/116376/explorer-ford-platinum-2018-exterior-frontsidepilotnear-16309663544507.jpg?d=540x310,"2018 • 34,600 km • Ciudad de México","$717,999"
Suzuki Vitara GLX,https://www.kavak.com/suzuki-vitara-glx-2016-compra-de-autos-46397,https://images.kavak.services/images/46397/suzuki-vitara-glx2016-frontal-lateral-piloto-cercana-1620749529518.jpg?d=540x310,"2016 • 46,500 km • Ciudad de México","$314,999"
Toyota Corolla LE,https://www.kavak.com/toyota-corolla-le-2016-compra-de-autos-46692,,"2016 • 108,000 km • Ciudad de México","$219,999"
Nissan Leaf Hatch Back Eléctrico,https://www.kavak.com/nissan-leaf-hatch-back-electrico-2019-compra-de-autos-47027,,"2019 • 22,000 km • Ciudad de México","$564,999"
Volkswagen Jetta A6 2.0l Tiptronic,https://www.kavak.com/volkswagen-jetta-a6-20l-tiptronic-2017-compra-de-autos-116358,,"2017 • 82,600 km • Ciudad de México","$220,999"
Volkswagen Vento Highline,https://www.kavak.com/volkswagen-vento-highline-2016-compra-de-autos-116357,,"2016 • 103,100 km • Guadalajara","$169,999"
Mercedes Benz Clase A A180,https://www.kavak.com/mercedes-benz-clase-a-a180-2016-compra-de-autos-116355,,"2016 • 88,360 km • Ciudad de México","$267,999"
Seat Ibiza Xcellence,https://www.kavak.com/seat-ibiza-xcellente-2019-compra-de-autos-116354,,"2019 • 27,000 km • Ciudad de México","$298,999"
Mercedes Benz Clase B B180 CGI Exclusive,https://www.kavak.com/mercedes-benz-clase-b-b180-cgi-exclusive-2013-compra-de-autos-47057,,"2013 • 92,500 km • Ciudad de México","$214,999"
Volkswagen Beetle Hatch Back Sportline,https://www.kavak.com/volkswagen-beetle-hatch-back-sportline-2016-compra-de-autos-47062,,"2016 • 84,875 km • Ciudad de México","$234,999"
Toyota Corolla S Plus,https://www.kavak.com/toyota-corolla-s-plus-2014-compra-de-autos-116349,,"2014 • 44,560 km • Ciudad de México","$209,999"
Chevrolet Equinox LTZ,https://www.kavak.com/chevrolet-equinox-ltz-2016-compra-de-autos-116347,,"2016 • 102,000 km • Guadalajara","$290,999"
Seat Ibiza Reference,https://www.kavak.com/seat-ibiza-reference-2017-compra-de-autos-116340,,"2017 • 92,000 km • Ciudad de México","$183,999"
Chevrolet Spark Hatch Back LT Clasico a/ac.,https://www.kavak.com/chevrolet-spark-hatch-back-lt-clasico-aac-2016-compra-de-autos-47109,,"2016 • 102,000 km • Ciudad de México","$127,999"
Nissan Versa Sense,https://www.kavak.com/nissan-versa-sense-2018-compra-de-autos-116337,,"2018 • 27,800 km • Ciudad de México","$196,999"
Volkswagen Jetta A6 Sportline,https://www.kavak.com/volkswagen-jetta-a6-sportline-2017-compra-de-autos-116335,,"2017 • 54,600 km • Ciudad de México","$288,999"
Volkswagen Golf A7 Hatch Back Highline,https://www.kavak.com/volkswagen-golf-a7-hatch-back-highline-2017-compra-de-autos-47417,,"2017 • 27,000 km • Ciudad de México","$309,999"
Volkswagen Tiguan Comfortline,https://www.kavak.com/volkswagen-tiguan-comfortline-2018-compra-de-autos-116332,,"2018 • 67,000 km • Ciudad de México","$423,999"
Chevrolet Aveo LT (Línea anterior),https://www.kavak.com/chevrolet-aveo-lt-linea-anterior-2018-compra-de-autos-116328,,"2018 • 37,650 km • Guadalajara","$177,999"
Renault Koleos Bose,https://www.kavak.com/renault-koleos-bose-2017-compra-de-autos-47538,,"2017 • 92,290 km • Ciudad de México","$327,999"
Toyota Highlander XLE,https://www.kavak.com/toyota-highlander-xle-2017-compra-de-autos-116321,,"2017 • 64,100 km • Ciudad de México","$497,999"
Ford Fusion SE Advance,https://www.kavak.com/ford-fusion-se-advance-2017-compra-de-autos-47758,,"2017 • 54,600 km • Ciudad de México","$300,999"
